customer_id,product_id,product_category,purchase_amount,purchase_date
90,3,Fashion,544.78,2024-07-14
494,10,Stationary,924.1,2024-05-03
281,28,Home Goods,350.76,2024-08-12
357,48,Home Goods,783.35,2024-07-04
189,30,Home Goods,716.35,2025-01-23
378,35,Stationary,550.87,2024-08-15
321,6,Fashion,208.34,2024-09-17
446,25,Stationary,82.07,2025-02-04
78,43,Fashion,400.86,2024-05-21
13,46,Stationary,161.42,2024-10-17
199,11,Home Goods,643.4,2025-02-07
114,46,Stationary,391.41,2025-01-07
50,13,Stationary,41.38,2024-10-17
132,5,Home Goods,93.66,2025-01-12
417,34,Electronics,942.83,2025-01-08
116,37,Home Goods,750.73,2024-10-05
178,37,Fashion,249.36,2024-11-10
228,30,Confectionary,443.22,2024-12-21
398,39,Electronics,639.58,2025-01-07
76,11,Home Goods,239.17,2024-04-28
18,43,Stationary,755.13,2024-06-20
69,36,Home Goods,25.88,2025-01-21
472,35,Fashion,203.82,2024-05-25
304,13,Groceries,480.34,2024-05-18
331,22,Groceries,801.03,2024-10-30
423,7,Electronics,319.48,2024-04-21
117,32,Confectionary,857.81,2024-11-10
246,13,Confectionary,680.33,2024-11-02
359,43,Stationary,327.73,2024-07-16
433,3,Home Goods,646.17,2024-04-04
37,24,Confectionary,539.84,2024-12-13
478,25,Fashion,948.85,2025-02-11
282,11,Confectionary,146.85,2025-02-11
36,50,Confectionary,886.17,2024-09-01
456,12,Groceries,784.29,2024-04-02
449,41,Groceries,644.84,2024-09-24
321,5,Fashion,272.46,2024-08-20
9,35,Home Goods,754.53,2025-01-06
452,18,Home Goods,35.01,2025-01-30
263,5,Stationary,102.52,2025-01-27
102,27,Groceries,335.48,2024-12-11
392,41,Home Goods,897.74,2024-07-02
436,8,Electronics,363.07,2024-08-30
462,3,Stationary,56.84,2024-03-29
83,35,Electronics,410.13,2024-08-27
377,34,Groceries,51.05,2024-06-30
18,44,Confectionary,289.18,2024-08-20
260,21,Groceries,781.78,2024-05-28
127,30,Stationary,100.35,2024-12-07
265,45,Fashion,996.98,2024-09-04
48,3,Home Goods,395.5,2024-08-11
44,15,Stationary,339.44,2025-02-21
190,50,Home Goods,845.58,2024-05-24
260,11,Stationary,587.55,2024-04-01
301,13,Electronics,475.16,2025-02-04
76,27,Confectionary,977.76,2024-07-15
306,47,Stationary,474.37,2025-01-13
51,40,Stationary,897.4,2024-03-30
139,49,Stationary,745.88,2024-09-11
172,15,Fashion,435.92,2025-01-06
208,31,Fashion,799.39,2024-08-24
476,4,Electronics,862.13,2024-10-03
103,15,Electronics,997.8,2024-06-15
63,43,Stationary,36.79,2025-01-09
484,50,Electronics,528.43,2024-12-10
339,22,Stationary,428.59,2024-05-06
254,37,Groceries,743.25,2024-10-12
319,6,Fashion,509.92,2024-09-26
374,41,Electronics,406.78,2024-11-15
420,50,Groceries,735.87,2024-07-18
342,45,Stationary,425.23,2024-06-20
413,17,Electronics,217.61,2024-05-21
444,8,Confectionary,281.08,2024-08-31
226,21,Stationary,871.51,2024-10-17
90,20,Home Goods,932.71,2025-01-26
459,3,Fashion,143.83,2024-05-26
2,33,Stationary,209.83,2024-05-20
406,36,Fashion,769.98,2024-06-07
410,19,Confectionary,346.77,2025-02-23
139,48,Electronics,970.44,2024-10-29
121,18,Groceries,922.2,2025-03-23
426,3,Fashion,908.34,2024-12-04
14,10,Stationary,771.65,2024-12-22
180,43,Home Goods,822.97,2024-10-06
323,7,Stationary,266.5,2024-06-28
211,22,Fashion,343.99,2024-11-25
213,50,Fashion,442.65,2025-01-25
136,46,Fashion,428.64,2024-12-28
297,8,Electronics,309.05,2024-07-05
313,22,Confectionary,537.0,2025-02-28
342,10,Groceries,220.39,2024-07-03
38,48,Fashion,495.0,2024-11-06
431,26,Electronics,604.1,2024-07-30
212,19,Fashion,423.64,2024-06-14
475,8,Stationary,636.12,2025-02-22
184,15,Home Goods,507.69,2025-02-07
391,5,Home Goods,678.43,2024-08-04
1,50,Fashion,52.65,2024-06-06
393,29,Groceries,670.92,2025-01-11
214,20,Electronics,470.58,2024-07-02
380,10,Confectionary,183.51,2025-03-05
240,28,Groceries,421.75,2024-08-12
166,21,Groceries,834.81,2024-05-26
452,3,Electronics,199.77,2024-08-13
175,14,Confectionary,339.77,2024-11-27
233,33,Fashion,914.19,2024-07-06
426,16,Stationary,663.94,2024-05-20
349,6,Home Goods,651.62,2025-01-29
64,13,Fashion,865.71,2024-10-07
58,43,Fashion,722.1,2024-11-13
101,38,Stationary,214.74,2024-08-27
40,6,Home Goods,120.13,2024-08-31
194,49,Home Goods,378.01,2025-01-20
436,31,Confectionary,462.57,2024-05-12
190,8,Groceries,810.27,2024-05-14
366,21,Confectionary,665.71,2024-09-29
198,20,Confectionary,968.95,2024-10-02
443,35,Confectionary,85.26,2024-10-02
348,27,Confectionary,612.54,2025-01-31
352,40,Confectionary,103.5,2024-12-07
425,12,Fashion,491.2,2025-02-07
74,19,Home Goods,662.21,2025-01-18
182,18,Fashion,852.71,2024-05-24
377,1,Home Goods,452.87,2024-06-09
8,47,Stationary,809.91,2024-08-24
356,5,Groceries,103.02,2024-04-08
432,17,Home Goods,896.0,2024-10-31
198,43,Confectionary,81.16,2024-06-10
170,26,Stationary,888.34,2025-03-03
285,34,Groceries,460.21,2024-05-11
247,29,Stationary,418.59,2024-07-06
379,47,Groceries,747.75,2025-03-11
342,35,Groceries,31.09,2024-10-06
268,18,Confectionary,780.45,2024-04-11
4,8,Confectionary,576.83,2024-09-21
275,44,Stationary,703.62,2024-05-23
420,1,Groceries,220.91,2024-09-25
47,50,Groceries,229.84,2024-09-08
362,9,Electronics,176.36,2024-11-02
146,21,Confectionary,50.62,2024-10-12
112,2,Electronics,838.42,2024-10-02
156,38,Home Goods,52.68,2024-06-28
55,28,Fashion,199.78,2024-09-12
112,44,Fashion,648.12,2024-05-11
202,16,Electronics,165.79,2024-09-11
404,10,Home Goods,168.55,2025-03-01
200,25,Stationary,370.97,2024-04-12
72,9,Stationary,425.07,2024-12-27
358,45,Fashion,681.61,2024-07-07
428,26,Electronics,865.73,2025-01-23
429,36,Home Goods,803.64,2024-11-18
111,47,Confectionary,719.31,2024-11-04
175,28,Fashion,543.62,2025-01-09
163,35,Groceries,53.97,2024-10-10
162,46,Groceries,528.21,2024-09-18
75,2,Fashion,955.51,2024-03-30
376,9,Confectionary,566.33,2024-12-07
326,16,Home Goods,613.58,2024-04-06
477,25,Stationary,984.47,2024-10-02
303,9,Stationary,81.82,2024-10-01
417,18,Electronics,453.02,2024-08-23
212,40,Home Goods,701.67,2025-03-19
424,21,Stationary,942.98,2024-10-24
415,7,Fashion,165.04,2025-02-17
224,37,Home Goods,401.88,2024-10-18
368,47,Groceries,442.54,2024-10-28
176,19,Confectionary,356.98,2025-03-18
386,27,Home Goods,897.65,2024-05-25
417,49,Groceries,28.02,2024-08-22
383,16,Confectionary,208.27,2024-11-12
105,8,Electronics,568.77,2024-04-09
370,2,Groceries,917.22,2024-09-22
192,29,Fashion,810.81,2024-07-02
120,17,Fashion,442.55,2024-04-28
302,30,Stationary,755.88,2024-10-21
184,13,Groceries,658.07,2024-08-07
111,34,Home Goods,678.32,2024-05-23
375,2,Stationary,332.64,2025-03-12
321,30,Stationary,848.96,2025-01-06
358,47,Fashion,601.78,2024-05-09
470,31,Electronics,926.7,2024-05-26
151,18,Electronics,740.78,2024-08-28
412,50,Stationary,183.07,2024-08-19
6,6,Electronics,588.47,2024-08-22
366,22,Electronics,945.05,2024-07-21
36,6,Home Goods,99.04,2024-04-08
366,25,Confectionary,727.41,2024-06-03
292,42,Confectionary,118.24,2025-02-27
125,16,Home Goods,55.44,2024-04-06
105,40,Confectionary,31.33,2024-05-03
196,44,Groceries,112.98,2024-07-28
157,41,Home Goods,476.38,2025-01-12
92,46,Stationary,736.21,2024-07-28
252,24,Electronics,592.89,2025-01-19
138,48,Electronics,970.65,2025-02-21
300,22,Fashion,784.23,2024-09-20
132,43,Electronics,844.61,2024-12-07
108,23,Home Goods,887.16,2024-05-06
396,41,Home Goods,266.51,2024-10-16
436,33,Stationary,658.56,2024-04-08
471,10,Home Goods,43.86,2024-12-29
107,41,Electronics,158.08,2024-08-05
235,29,Fashion,425.99,2025-03-08
133,48,Confectionary,406.81,2024-06-26
158,46,Home Goods,381.36,2024-11-29
317,29,Home Goods,418.72,2024-12-26
429,11,Electronics,665.5,2024-10-20
3,22,Stationary,108.48,2024-04-02
479,12,Confectionary,459.79,2024-09-01
70,20,Stationary,780.36,2024-04-16
48,16,Electronics,619.75,2024-10-26
205,10,Home Goods,922.23,2025-01-02
146,25,Home Goods,339.71,2025-02-24
80,50,Groceries,713.29,2024-09-05
185,20,Electronics,510.76,2025-02-26
42,15,Confectionary,383.51,2024-03-25
409,37,Electronics,802.1,2025-02-28
214,32,Fashion,221.69,2025-01-30
105,7,Home Goods,386.96,2024-11-07
4,38,Groceries,608.3,2024-12-10
189,30,Stationary,204.34,2024-09-20
303,37,Groceries,493.03,2024-05-07
369,38,Stationary,759.07,2024-06-20
160,46,Confectionary,303.22,2024-10-30
455,29,Electronics,23.35,2024-09-28
308,17,Stationary,840.29,2024-09-08
98,6,Home Goods,895.34,2024-06-07
176,19,Confectionary,231.01,2024-07-22
268,50,Fashion,739.14,2024-06-01
360,18,Stationary,369.08,2024-06-15
319,34,Groceries,609.04,2024-06-08
137,27,Fashion,195.21,2025-01-11
191,24,Fashion,726.57,2024-08-28
132,43,Electronics,570.08,2024-06-26
440,17,Confectionary,788.66,2024-08-09
108,22,Home Goods,841.96,2025-01-26
311,46,Stationary,222.07,2024-05-28
232,45,Stationary,354.88,2025-03-14
170,22,Home Goods,666.63,2024-08-25
311,48,Groceries,336.3,2024-07-18
282,27,Confectionary,884.18,2024-04-11
366,47,Confectionary,361.95,2024-10-26
391,44,Fashion,312.23,2024-09-07
72,27,Groceries,568.57,2025-01-29
233,5,Confectionary,910.95,2024-10-22
448,39,Confectionary,333.57,2025-02-06
350,14,Stationary,412.78,2024-11-13
255,10,Groceries,640.87,2025-03-04
454,7,Electronics,71.25,2025-02-18
39,36,Stationary,925.82,2024-07-19
452,13,Confectionary,712.53,2024-09-23
264,6,Groceries,280.4,2024-09-08
371,32,Home Goods,96.81,2024-09-05
428,29,Groceries,620.67,2025-02-16
408,19,Home Goods,799.48,2024-11-13
217,26,Confectionary,398.14,2024-03-27
499,29,Groceries,438.55,2024-06-16
286,36,Home Goods,541.6,2024-08-23
308,45,Confectionary,685.3,2024-12-04
402,16,Confectionary,376.29,2024-10-09
185,32,Groceries,770.19,2024-12-05
300,48,Confectionary,373.63,2024-11-09
418,36,Fashion,392.11,2024-05-15
305,29,Groceries,152.3,2024-06-04
207,32,Fashion,82.98,2024-05-13
363,12,Groceries,579.91,2024-05-04
427,26,Fashion,986.16,2024-05-03
209,19,Groceries,538.42,2024-11-12
240,33,Confectionary,298.77,2024-11-20
130,36,Home Goods,990.29,2024-04-28
363,27,Confectionary,836.85,2024-10-14
54,31,Home Goods,62.03,2024-07-28
449,5,Stationary,313.98,2024-09-21
244,44,Fashion,579.96,2025-01-05
384,15,Stationary,396.07,2024-09-29
57,6,Confectionary,55.67,2024-07-04
144,33,Confectionary,513.88,2024-09-02
337,1,Stationary,313.85,2024-08-09
201,47,Fashion,212.94,2024-11-02
362,5,Electronics,26.78,2024-09-23
149,22,Fashion,874.52,2024-09-02
190,21,Stationary,916.85,2024-09-29
192,48,Groceries,450.75,2024-12-18
311,40,Home Goods,86.29,2024-10-09
428,15,Groceries,143.67,2024-11-15
410,6,Home Goods,174.89,2024-11-24
129,13,Electronics,842.63,2024-09-27
124,49,Groceries,981.36,2024-09-14
306,4,Stationary,428.68,2024-05-30
424,30,Home Goods,688.89,2025-01-18
387,34,Confectionary,552.01,2024-09-12
199,49,Fashion,768.89,2024-09-28
388,38,Fashion,896.22,2024-04-04
287,19,Confectionary,492.68,2024-12-09
270,10,Groceries,853.92,2024-09-17
277,37,Home Goods,519.73,2024-05-08
373,49,Groceries,940.15,2024-06-20
332,4,Confectionary,211.66,2024-12-08
268,49,Groceries,462.72,2024-05-26
134,6,Groceries,560.93,2024-12-22
369,9,Home Goods,892.06,2025-01-20
145,10,Confectionary,77.27,2024-05-13
462,18,Fashion,719.46,2024-04-22
191,43,Stationary,310.37,2024-05-15
393,39,Groceries,470.87,2025-02-10
28,48,Groceries,181.4,2024-08-04
391,24,Fashion,110.48,2024-08-22
365,45,Confectionary,125.24,2024-06-28
247,4,Electronics,776.63,2024-11-26
43,40,Home Goods,882.29,2024-04-30
133,4,Electronics,429.38,2024-11-10
489,44,Groceries,98.12,2024-11-18
234,6,Electronics,352.77,2025-02-17
400,45,Confectionary,803.22,2024-08-16
445,12,Confectionary,311.52,2025-01-07
385,42,Stationary,657.24,2024-05-06
168,44,Fashion,933.2,2024-05-12
38,37,Groceries,139.45,2024-08-01
7,16,Home Goods,882.75,2025-03-04
244,31,Stationary,136.5,2024-06-13
94,1,Fashion,661.8,2024-04-21
315,17,Electronics,912.5,2024-08-23
368,34,Stationary,780.93,2024-06-17
410,46,Groceries,407.13,2024-09-04
77,44,Fashion,171.32,2024-09-26
65,8,Groceries,659.5,2024-09-06
447,18,Stationary,595.57,2025-01-31
437,38,Home Goods,946.08,2024-05-22
51,42,Fashion,385.78,2024-08-29
178,39,Groceries,692.7,2025-02-08
413,36,Home Goods,445.99,2025-01-02
456,50,Groceries,616.87,2025-01-14
450,18,Confectionary,597.55,2024-09-22
109,16,Fashion,867.49,2024-05-31
241,43,Fashion,528.4,2024-07-29
51,26,Electronics,984.52,2025-03-03
392,9,Confectionary,386.94,2024-08-02
489,46,Stationary,200.4,2024-08-29
283,46,Home Goods,699.59,2025-02-01
169,16,Electronics,812.1,2025-02-25
318,48,Fashion,533.77,2024-10-19
177,44,Stationary,754.96,2024-09-01
495,37,Stationary,823.0,2024-09-24
151,36,Fashion,941.02,2024-12-16
271,35,Confectionary,639.91,2024-09-16
320,45,Stationary,966.25,2024-06-12
480,2,Stationary,689.81,2024-08-23
342,36,Confectionary,98.78,2024-08-11
53,29,Confectionary,134.3,2024-11-24
392,28,Fashion,456.28,2024-05-12
37,42,Confectionary,979.73,2024-08-18
465,3,Home Goods,724.62,2025-01-16
199,15,Home Goods,667.69,2024-04-05
235,25,Fashion,964.24,2024-05-03
405,25,Groceries,526.01,2024-05-10
39,43,Stationary,362.41,2024-12-15
389,20,Fashion,220.92,2024-06-05
145,6,Groceries,659.96,2024-04-04
227,36,Home Goods,297.27,2024-10-23
112,36,Fashion,519.07,2024-09-16
185,34,Confectionary,959.06,2024-08-14
252,27,Groceries,454.77,2025-03-21
368,13,Confectionary,439.96,2024-07-03
271,27,Groceries,701.16,2024-12-09
496,47,Stationary,285.17,2025-01-16
232,16,Electronics,483.08,2025-02-28
128,41,Home Goods,729.43,2024-07-05
16,38,Fashion,78.01,2024-11-25
473,16,Groceries,434.43,2024-09-11
143,36,Confectionary,426.32,2024-09-10
395,22,Stationary,629.16,2024-12-09
247,30,Fashion,127.27,2024-10-27
261,23,Confectionary,483.4,2024-09-02
85,46,Fashion,977.79,2024-04-25
106,39,Home Goods,49.15,2024-04-29
233,4,Stationary,370.07,2025-03-23
53,26,Home Goods,28.22,2024-07-10
204,16,Stationary,11.53,2025-01-30
253,26,Stationary,406.82,2024-04-18
310,4,Home Goods,460.96,2024-11-13
478,46,Groceries,515.88,2024-05-29
324,21,Fashion,204.96,2024-07-12
245,45,Fashion,891.35,2024-05-25
301,24,Fashion,330.78,2024-04-24
219,4,Home Goods,567.82,2024-07-04
381,24,Groceries,343.92,2024-04-05
220,34,Stationary,851.05,2024-04-19
259,4,Confectionary,938.23,2024-08-30
189,10,Confectionary,739.99,2025-01-18
67,31,Home Goods,896.6,2024-12-09
24,16,Confectionary,817.11,2024-12-01
238,1,Stationary,218.1,2025-03-07
29,16,Stationary,854.94,2024-09-01
250,40,Electronics,859.46,2024-03-24
310,27,Fashion,625.84,2024-07-01
403,25,Stationary,771.88,2024-07-02
368,48,Electronics,872.81,2025-01-23
444,27,Fashion,743.43,2024-05-04
66,3,Groceries,308.86,2024-09-03
69,10,Stationary,170.43,2024-05-22
37,35,Fashion,529.56,2024-12-20
338,33,Groceries,48.87,2024-08-13
25,13,Home Goods,186.13,2024-12-06
218,22,Electronics,780.95,2024-04-24
364,3,Home Goods,202.06,2024-06-26
333,30,Fashion,243.22,2024-06-18
291,9,Fashion,436.08,2024-12-04
342,21,Confectionary,522.14,2025-01-29
313,33,Confectionary,527.28,2024-09-22
499,29,Electronics,907.26,2024-12-14
64,36,Electronics,222.59,2024-08-10
458,1,Confectionary,265.37,2025-01-23
293,47,Electronics,343.59,2024-11-26
364,11,Groceries,356.41,2024-05-14
426,4,Electronics,328.82,2025-02-02
263,47,Confectionary,828.88,2024-12-04
402,2,Fashion,714.79,2024-10-24
288,26,Electronics,682.13,2024-09-10
115,13,Home Goods,696.35,2024-09-17
240,11,Fashion,341.08,2024-10-07
493,49,Confectionary,309.71,2024-07-16
7,23,Fashion,456.56,2024-07-26
179,46,Groceries,764.98,2024-07-30
273,30,Home Goods,439.94,2024-11-10
287,11,Groceries,966.09,2024-12-10
285,48,Confectionary,746.18,2024-07-02
128,4,Electronics,794.18,2024-07-15
460,33,Electronics,375.38,2024-09-10
161,37,Electronics,445.22,2024-04-28
359,10,Home Goods,172.47,2025-03-10
474,34,Electronics,74.22,2024-11-05
39,36,Stationary,808.0,2025-03-14
286,42,Groceries,965.73,2024-09-26
259,6,Confectionary,233.94,2024-10-09
84,31,Electronics,877.61,2024-11-07
333,44,Home Goods,660.78,2024-08-27
403,34,Groceries,67.47,2024-07-04
65,6,Home Goods,793.66,2024-10-07
426,29,Fashion,915.66,2024-11-18
151,10,Fashion,883.61,2024-04-08
18,38,Home Goods,109.91,2024-08-30
171,44,Home Goods,19.6,2024-06-08
5,46,Confectionary,705.21,2024-05-01
133,31,Home Goods,173.98,2024-05-12
403,32,Confectionary,730.02,2024-04-21
198,2,Confectionary,260.94,2024-12-14
15,19,Home Goods,872.17,2024-04-28
11,4,Electronics,400.38,2025-03-02
307,6,Fashion,91.19,2024-12-15
478,18,Electronics,196.44,2024-08-14
212,39,Stationary,815.86,2024-11-04
291,28,Home Goods,17.09,2024-11-24
4,43,Electronics,542.34,2024-06-03
9,8,Stationary,819.03,2024-04-14
475,44,Stationary,459.46,2025-02-26
83,44,Confectionary,113.33,2024-04-19
69,41,Confectionary,117.23,2024-08-16
136,32,Electronics,235.29,2025-03-07
363,33,Home Goods,485.42,2025-02-02
350,34,Electronics,803.06,2025-02-11
36,42,Fashion,937.77,2024-12-06
208,27,Stationary,973.43,2024-11-03
47,49,Fashion,128.24,2024-12-17
174,31,Home Goods,312.5,2024-07-14
452,25,Home Goods,610.63,2024-12-23
59,40,Fashion,174.69,2025-01-11
132,45,Groceries,902.97,2024-05-24
199,18,Confectionary,966.79,2024-07-20
67,18,Electronics,114.55,2024-05-14
486,45,Stationary,525.01,2025-02-08
153,34,Home Goods,858.74,2024-03-29
184,6,Electronics,740.0,2024-12-30
444,47,Stationary,540.41,2025-03-04
164,7,Groceries,561.27,2024-12-04
260,40,Confectionary,903.36,2024-12-17
72,29,Home Goods,281.32,2024-09-13
412,21,Electronics,984.89,2025-01-15
499,2,Stationary,186.16,2024-10-14
323,18,Home Goods,97.39,2024-04-02
369,8,Electronics,718.71,2024-06-13
72,37,Confectionary,787.11,2025-01-22
11,22,Home Goods,832.4,2024-07-31
110,41,Fashion,651.77,2024-11-25
192,42,Stationary,995.53,2024-10-17
380,42,Stationary,802.32,2025-02-09
113,21,Fashion,458.25,2024-05-14
378,11,Confectionary,887.01,2025-01-08
6,8,Stationary,568.98,2024-11-01
297,9,Fashion,982.49,2024-09-25
471,50,Confectionary,398.47,2024-05-05
437,22,Groceries,319.54,2024-12-03
428,23,Home Goods,139.14,2025-03-14
450,16,Fashion,495.59,2024-09-19
391,26,Stationary,542.56,2024-08-22
285,43,Home Goods,885.3,2024-09-10
390,34,Electronics,129.64,2024-06-01
233,36,Home Goods,957.55,2024-12-02
75,39,Home Goods,330.42,2024-11-13
136,31,Electronics,655.41,2025-01-16
286,45,Stationary,349.55,2025-01-18
357,42,Stationary,172.84,2024-05-23
339,14,Confectionary,650.32,2025-03-17
48,23,Fashion,434.95,2024-07-11
445,36,Home Goods,189.31,2025-02-16
320,10,Groceries,434.74,2024-11-22
124,45,Home Goods,318.07,2024-12-10
451,28,Confectionary,457.58,2024-06-30
298,31,Confectionary,41.47,2025-02-02
30,13,Stationary,726.94,2024-06-12
97,15,Confectionary,950.66,2024-06-28
50,35,Stationary,437.14,2024-06-02
189,35,Groceries,551.96,2024-05-12
309,13,Confectionary,970.9,2024-11-28
26,42,Groceries,532.54,2024-03-26
37,49,Fashion,724.7,2024-06-03
148,34,Groceries,272.16,2024-11-26
353,12,Confectionary,453.84,2024-06-02
246,28,Stationary,752.27,2024-12-02
92,23,Groceries,83.71,2024-06-10
155,37,Confectionary,866.06,2024-06-21
57,43,Fashion,557.76,2024-09-13
313,3,Groceries,127.39,2024-06-02
285,27,Groceries,532.25,2024-11-21
430,3,Electronics,37.12,2024-12-01
472,1,Home Goods,926.79,2025-03-01
467,16,Home Goods,200.61,2025-01-11
262,21,Fashion,719.96,2024-05-05
450,50,Electronics,670.82,2024-10-19
86,44,Stationary,133.27,2024-07-18
291,26,Electronics,835.56,2024-08-07
386,16,Groceries,834.65,2024-06-17
94,25,Confectionary,736.71,2025-01-16
238,4,Confectionary,972.99,2025-03-10
483,9,Home Goods,20.12,2025-03-01
271,46,Home Goods,931.59,2025-03-18
235,21,Confectionary,949.11,2024-08-10
31,4,Home Goods,960.87,2024-05-24
394,48,Fashion,447.92,2024-10-25
439,47,Confectionary,613.64,2024-07-18
284,20,Confectionary,296.15,2024-08-11
392,33,Stationary,753.23,2024-10-18
461,49,Fashion,115.37,2024-07-13
350,46,Home Goods,407.49,2024-04-19
165,7,Home Goods,18.38,2024-09-25
167,17,Stationary,900.01,2024-10-02
93,8,Confectionary,437.56,2024-07-02
114,24,Home Goods,509.58,2024-07-21
86,21,Stationary,441.84,2025-01-30
216,3,Groceries,782.8,2024-08-03
422,32,Confectionary,55.3,2024-07-08
405,27,Home Goods,18.75,2024-07-12
270,47,Fashion,122.75,2024-07-06
110,7,Electronics,193.06,2025-03-08
169,43,Stationary,861.61,2025-03-05
435,14,Fashion,77.18,2024-10-22
490,49,Confectionary,921.99,2025-03-14
311,31,Stationary,859.65,2024-06-05
127,39,Groceries,523.15,2024-12-14
450,44,Home Goods,995.85,2025-01-17
329,38,Confectionary,718.8,2024-05-18
59,46,Groceries,191.77,2024-08-24
104,49,Groceries,637.92,2024-09-29
365,34,Confectionary,75.79,2025-02-11
74,24,Home Goods,239.57,2024-12-03
50,5,Confectionary,429.33,2024-12-13
274,9,Groceries,100.44,2024-11-30
306,17,Fashion,855.25,2024-04-14
90,2,Confectionary,634.3,2024-10-18
472,46,Stationary,137.03,2025-03-10
442,17,Home Goods,221.8,2024-05-01
489,39,Home Goods,654.83,2024-11-08
250,49,Home Goods,620.02,2024-03-31
116,5,Home Goods,260.61,2024-11-12
203,27,Groceries,671.81,2025-02-14
347,45,Home Goods,34.69,2024-09-07
270,12,Home Goods,403.95,2024-08-20
288,6,Confectionary,718.39,2025-01-17
125,39,Home Goods,174.49,2024-10-26
22,44,Electronics,430.49,2024-11-11
354,31,Electronics,664.98,2024-11-14
494,25,Confectionary,955.83,2024-10-18
258,12,Confectionary,176.77,2025-02-12
481,46,Groceries,334.26,2024-07-05
172,18,Fashion,628.88,2025-01-03
184,38,Home Goods,450.9,2024-04-03
327,6,Confectionary,394.84,2024-12-29
291,27,Home Goods,920.43,2025-02-22
479,26,Fashion,557.61,2024-12-19
47,14,Electronics,92.4,2025-01-07
347,21,Home Goods,753.03,2024-08-09
487,5,Stationary,356.55,2025-03-11
485,16,Stationary,451.33,2024-03-25
146,36,Confectionary,626.7,2024-11-11
369,41,Fashion,531.08,2025-02-25
269,3,Fashion,188.99,2024-08-23
53,8,Stationary,139.94,2024-05-15
304,11,Stationary,169.17,2024-11-29
373,28,Home Goods,636.36,2024-07-28
424,14,Fashion,993.21,2024-04-17
369,13,Fashion,28.21,2024-04-28
433,36,Home Goods,392.99,2025-01-08
440,12,Home Goods,874.35,2024-07-07
154,1,Groceries,391.08,2024-11-02
321,37,Groceries,923.63,2024-07-14
317,31,Home Goods,933.3,2025-02-22
487,7,Groceries,552.51,2025-03-23
159,32,Confectionary,523.31,2025-03-07
234,49,Fashion,290.33,2024-05-06
240,43,Electronics,892.33,2025-03-05
101,40,Confectionary,720.06,2024-08-25
103,2,Stationary,223.84,2024-11-06
349,18,Groceries,249.55,2024-06-07
491,42,Electronics,427.09,2024-11-06
216,35,Stationary,481.92,2024-06-13
80,2,Fashion,959.66,2024-05-09
423,39,Fashion,287.51,2024-09-06
359,17,Groceries,197.07,2025-03-09
471,13,Confectionary,392.02,2024-09-17
305,1,Fashion,407.36,2025-02-26
264,23,Fashion,789.86,2025-02-08
38,33,Groceries,831.4,2024-07-12
243,17,Fashion,234.55,2024-11-16
323,28,Home Goods,113.75,2024-12-04
78,35,Fashion,576.6,2024-11-11
277,25,Fashion,722.94,2024-03-29
303,35,Electronics,588.11,2024-11-02
478,3,Groceries,615.17,2024-06-14
289,31,Electronics,18.12,2024-07-21
309,31,Confectionary,483.58,2024-08-23
440,6,Electronics,139.97,2024-05-16
404,49,Stationary,205.73,2024-11-01
493,25,Confectionary,939.24,2024-09-23
493,7,Electronics,820.04,2024-05-21
441,14,Fashion,751.86,2024-09-06
23,18,Confectionary,994.14,2024-08-20
87,38,Confectionary,380.25,2024-05-17
493,19,Home Goods,862.45,2024-07-14
230,20,Confectionary,155.56,2024-08-15
61,3,Home Goods,251.01,2024-12-30
163,24,Fashion,357.43,2024-11-18
62,18,Confectionary,136.41,2024-08-06
439,33,Groceries,150.94,2024-07-06
39,34,Confectionary,757.63,2024-07-20
214,44,Confectionary,331.67,2024-12-07
477,19,Stationary,333.55,2025-02-19
177,43,Home Goods,296.86,2024-10-31
419,34,Home Goods,130.34,2024-10-11
446,9,Groceries,51.18,2025-03-12
194,42,Fashion,440.25,2025-02-01
183,13,Electronics,950.9,2024-08-16
366,46,Stationary,388.39,2025-02-24
239,2,Home Goods,661.06,2024-07-27
146,30,Electronics,973.93,2025-01-06
53,47,Electronics,253.17,2025-03-19
291,13,Confectionary,710.7,2024-05-24
428,1,Stationary,953.84,2025-02-28
142,34,Confectionary,71.18,2025-02-21
18,27,Groceries,375.97,2024-10-03
288,44,Electronics,941.98,2024-05-10
22,40,Fashion,338.3,2024-09-21
227,31,Groceries,678.09,2024-06-23
110,24,Fashion,561.12,2024-03-27
130,41,Home Goods,798.25,2024-10-22
70,23,Confectionary,935.6,2024-05-16
432,13,Home Goods,98.2,2024-08-17
243,3,Stationary,806.07,2024-10-22
167,26,Fashion,135.85,2025-03-05
320,17,Stationary,116.99,2024-04-02
160,34,Fashion,848.74,2024-10-14
349,21,Fashion,274.23,2025-03-18
103,15,Fashion,377.66,2024-09-23
251,6,Fashion,411.77,2024-08-20
115,32,Fashion,621.71,2024-12-12
241,48,Electronics,804.46,2024-05-12
325,17,Groceries,885.53,2024-04-08
422,1,Fashion,180.37,2024-07-15
392,48,Groceries,516.95,2024-08-06
68,47,Electronics,511.3,2024-04-14
55,23,Home Goods,402.9,2024-06-13
22,19,Fashion,656.32,2024-09-12
150,36,Stationary,799.35,2025-01-05
314,29,Groceries,819.67,2025-01-18
475,12,Home Goods,695.89,2024-05-07
323,39,Confectionary,153.88,2024-10-12
221,10,Groceries,126.59,2024-08-17
